English Word;German Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
cup;Tasse;0;0;0;0;0;0;0;0;0;0
cupboard;Schrank;0;0;0;0;0;0;0;0;0;0
cupping;Schr�pfen;0;1;0;0;1;1;0;1;0;0
cur;K�ter;0;1;1;0;1;1;0;0;0;0
curable;heilbar;1;0;0;0;0;0;0;0;0;1
curate;Kaplan;0;0;0;0;0;0;0;0;0;0
curative;kurativ;0;0;0;0;0;0;0;0;0;0
curator;Kurator;0;0;0;0;0;0;0;0;0;0
curb;Randstein;0;0;0;0;0;0;0;0;0;0
curd;Quark;0;0;0;0;0;0;0;0;0;0
curfew;Sperrstunde;0;0;0;0;0;0;0;0;0;0
curiosity;Neugier;1;0;0;1;0;0;0;0;1;0
curl;curl;1;0;0;0;0;0;0;0;0;0
curling;Eisschie�en;0;0;0;0;0;0;0;0;0;0
currency;W�hrung;0;0;0;0;0;0;0;0;0;0
current;Strom;0;0;0;0;0;0;0;0;0;0
curriculum;Lehrplan;0;0;0;0;0;0;0;0;0;0
curry;Curry;0;0;0;0;0;0;0;0;0;0
curse;Fluch;0;1;1;0;1;1;0;1;0;0
cursed;verflucht;0;1;1;0;0;1;0;1;0;0
cursing;Fluchen;0;1;1;0;1;0;0;0;0;0
cursory;fl�chtig;0;1;0;0;0;0;0;0;0;0
curt;schroff;0;0;0;0;0;0;0;0;0;0
curtail;beschneiden;0;0;0;0;0;0;0;0;0;0
curtailment;Beschneidung;0;0;0;0;0;0;0;0;0;0
curtain;Vorhang;0;0;0;0;0;0;0;0;0;0
curvature;Kr�mmung;0;0;0;0;0;0;0;0;0;0
curve;Kurve;0;0;0;0;0;0;0;0;0;0
curved;gebogen;0;0;0;0;0;0;0;0;0;0
curvilinear;krummlinigen;0;0;0;0;0;0;0;0;0;0
cushion;Kissen;1;0;0;0;0;0;0;0;0;0
cusp;Spitze;0;0;0;0;0;0;0;0;0;0
cussed;verflucht;0;0;1;0;0;0;0;0;0;0
custodian;W�chter;0;0;0;0;0;0;0;0;0;1
custody;Sorgerecht;0;0;0;0;0;0;0;0;0;1
custom;Brauch;0;0;0;0;0;0;0;0;0;0
customary;�blich;0;0;0;0;0;0;0;0;0;0
customer;Kunde;1;0;0;0;0;0;0;0;0;0
cut;Schnitt;0;0;0;0;0;0;0;0;0;0
cutaneous;Haut-;0;0;0;0;0;0;0;0;0;0
cute;s��;1;0;0;0;0;0;0;0;0;0
cuticle;Nagelhaut;0;0;0;0;0;0;0;0;0;0
cutlery;Besteck;0;0;0;0;0;0;0;0;0;0
cutter;Schneider;0;1;0;0;0;1;0;0;0;0
cutters;Schneider;1;0;0;0;0;0;0;0;0;0
cutthroat;m�rderisch;0;1;1;0;0;1;0;0;0;0
cutting;Schneiden;0;1;1;0;1;1;0;1;0;0
cuttings;Stecklinge;0;0;0;0;0;0;0;0;0;0
cwt;cwt;0;0;0;0;0;0;0;0;0;0
cyanide;Zyanid;0;1;0;0;0;1;0;0;0;0
cycle;Zyklus;0;0;0;0;0;0;0;0;0;0
cyclical;zyklisch;0;0;0;0;0;0;0;0;0;0
cyclist;Radfahrer;0;0;0;0;0;0;0;0;0;0
cyclone;Zyklon;0;1;0;0;0;1;0;0;1;0
cylinder;Zylinder;0;0;0;0;0;0;0;0;0;0
cylindrical;zylindrisch;0;0;0;0;0;0;0;0;0;0
cymbal;Zimbel;0;0;0;0;0;0;0;0;0;0
cynic;Zyniker;0;0;0;0;0;0;0;0;0;0
cyst;Zyste;0;1;0;0;0;1;0;1;0;0
cystic;zystische;0;0;0;0;1;0;0;0;0;0
cytomegalovirus;Cytomegalovirus;0;1;0;0;0;0;0;1;0;0
cytoplasm;Zytoplasma;0;0;0;0;0;0;0;0;0;0
czar;Zar;0;0;0;0;0;0;0;0;0;0
dab;tupfen;0;0;0;0;0;0;0;0;0;0
dabble;plantschen;0;0;0;0;0;0;0;0;0;0
dabbling;Dilettantismus;0;1;1;0;1;0;0;0;0;0
dad;Papa;0;0;0;0;0;0;0;0;0;0
dado;dado;0;0;0;0;0;0;0;0;0;0
daemon;daemon;0;1;1;0;1;1;0;1;1;0
daft;doof;0;1;0;0;1;0;0;0;0;0
dagger;Dolch;0;1;0;0;0;1;0;0;0;0
daily;t�glich;0;0;0;1;0;0;0;0;0;0
dainty;zierlich;0;0;0;0;0;0;0;0;0;0
dairy;Molkerei;0;0;0;0;0;0;0;0;0;0
dak;dak;0;0;0;0;0;0;0;0;0;0
dale;Tal;0;0;0;0;0;0;0;0;0;0
dam;Damm;0;0;0;0;0;0;0;0;0;0
damage;Schaden;0;1;1;0;1;0;0;1;0;0
damages;Schadensersatz;0;1;0;0;0;0;0;1;0;0
dame;Freifrau;1;0;1;0;1;0;0;0;0;1
damn;Verdammt;0;1;1;0;1;0;0;0;0;0
damnation;Verdammnis;0;1;1;0;0;1;0;1;0;0
damned;verdammt;0;1;0;0;0;0;0;0;0;0
damp;feucht;0;0;0;0;0;0;0;0;0;0
dampened;ged�mpft;0;0;0;0;0;0;0;0;0;0
damper;D�mpfer;0;1;0;0;0;0;0;0;0;0
damsel;Maid;0;0;0;0;0;0;0;0;0;0
dance;Tanz;1;0;0;0;0;0;1;0;0;1
dancer;T�nzer;0;0;0;0;0;0;0;0;0;0
dandruff;Schuppen;0;1;0;0;0;0;0;0;0;0
dandy;Dandy;0;1;0;0;1;0;0;0;0;0
danger;Achtung;0;1;0;0;0;1;0;1;0;0
dangerous;gef�hrlich;0;1;0;0;0;1;0;0;0;0
dangle;baumeln;0;0;0;0;0;0;0;0;0;0
dank;nasskalt;0;0;0;0;1;0;0;0;0;0
dapper;gepflegt;0;0;0;0;0;0;0;0;0;0
dare;wagen;0;0;0;1;0;0;0;0;0;1
daring;Wagemut;1;0;0;0;0;0;0;0;0;0
dark;Dunkelheit;0;0;0;0;0;0;0;1;0;0
darken;verdunkeln;0;1;0;0;0;1;0;1;0;0
darkened;abgedunkelten;0;1;0;0;0;1;0;1;0;0
darkly;dunkel;0;0;0;0;0;0;0;0;0;0
darkness;Dunkelheit;0;1;1;0;0;1;0;1;0;0
darling;Liebling;1;0;0;0;0;0;1;0;0;1
darn;verdammt;0;0;0;0;0;0;0;0;0;0
dart;Pfeil;0;0;0;0;0;1;0;0;0;0
dash;Strich;0;0;0;0;0;0;0;0;0;0
dashboard;Armaturenbrett;0;0;0;0;0;0;0;0;0;0
dashed;Strich;0;1;1;0;0;1;0;1;0;0
dashing;schneidig;1;0;0;0;0;0;0;0;0;0
dastardly;dastardly;0;1;1;0;1;1;0;0;0;0
data;Daten;0;0;0;0;0;0;0;0;0;0
database;Datenbank;0;0;0;0;0;0;0;0;0;0
date;Datum;0;0;0;0;0;0;0;0;0;0
daughter;Tochter;1;0;0;0;0;0;1;0;0;0
dawn;Morgend�mmerung;1;0;0;1;0;0;1;0;1;1
day;Tag;0;0;0;0;0;0;0;0;0;0
daybreak;Tagesanbruch;0;0;0;0;0;0;0;0;0;0
daydreaming;Tr�umerei;0;0;0;0;0;0;0;0;0;0
daze;Benommenheit;0;0;0;0;0;0;0;0;0;0
dazed;benommen;0;1;0;0;0;0;0;0;0;0
dazzling;blendend;0;0;0;0;0;0;0;0;0;0
deacon;Diakon;0;0;0;0;0;0;0;0;0;1
deactivate;deaktivieren;0;1;0;0;0;0;0;0;0;0
deadlock;Deadlock;0;1;0;0;0;0;0;0;0;0
deadly;t�dlich;0;1;1;0;1;1;0;1;0;0
deaf;taub;0;1;0;0;0;0;0;0;0;0
deafening;ohrenbet�ubend;0;0;0;0;0;0;0;0;0;0
deafness;Taubheit;0;0;0;0;0;0;0;0;0;0
deal;Deal;1;0;0;1;0;0;1;0;1;1
dealer;H�ndler;0;0;0;0;0;0;0;0;0;0
dealing;Behandlung;0;0;0;0;0;0;0;0;0;0
dealings;Beziehungen;0;0;0;0;0;0;0;0;0;1
dean;Dekan;0;0;0;0;0;0;0;0;0;0
dear;liebe;1;0;0;0;0;0;0;0;0;0
dearth;Mangel;0;0;0;0;0;0;0;0;0;0
death;Tod;0;1;1;1;1;1;0;1;1;0
debacle;Debakel;0;1;0;0;0;1;0;1;0;0
debatable;fraglich;0;0;0;0;0;0;0;0;0;0
debate;Debatte;1;0;0;0;0;0;0;0;0;0
debauchery;Ausschweifung;0;1;0;0;1;1;0;0;0;0
debenture;Schuldverschreibung;0;0;0;1;0;0;0;0;0;0
debit;Soll;0;0;0;0;0;0;0;0;0;0
debris;Schutt;0;1;0;0;1;0;0;0;0;0
debt;Schuld;0;1;0;0;0;0;0;1;0;0
debtor;Schuldner;0;1;0;0;0;0;0;0;0;0
debut;Deb�t;0;0;0;0;0;0;0;0;0;0
decade;Jahrzehnt;0;0;0;0;0;0;0;0;0;0
decanter;Karaffe;0;0;0;0;0;0;0;0;0;0
decay;Zerfall;0;1;0;0;0;1;0;1;0;0
decayed;verwest;0;1;0;0;1;0;0;1;0;0
deceased;verstorben;0;1;0;0;0;0;0;1;0;0
deceit;Betrug;0;1;1;0;1;1;0;1;1;0
deceitful;betr�gerisch;0;1;0;0;1;0;0;1;0;0
deceive;betr�gen;0;1;1;0;1;0;0;1;0;0
deceived;betrogen;0;1;1;0;0;0;0;0;0;0
deceiving;betr�gen;0;1;0;0;0;0;0;0;0;1
decency;Anstand;1;0;0;0;0;0;0;0;0;0
decent;anst�ndig;1;0;0;0;0;0;0;0;0;0
deception;T�uschung;0;1;0;0;0;0;0;0;0;0
deceptive;tr�gerisch;0;1;0;0;0;0;0;0;0;0
decidedly;entschieden;0;0;0;0;0;0;0;0;0;0
deciduous;Laub-;0;0;0;0;0;0;0;0;0;0
decimal;dezimal;0;0;0;0;0;0;0;0;0;0
decipher;entschl�sseln;0;0;0;0;0;0;0;0;0;0
decision;Entscheidung;0;0;0;0;0;0;0;0;0;0
decisive;entscheidend;0;0;0;0;0;0;0;0;0;0
deck;Deck;0;0;0;0;0;0;0;0;0;0
declaration;Erkl�rung;0;0;0;0;0;0;0;0;0;0
declaratory;Feststellungs;1;0;0;0;0;0;0;0;0;0
declare;erkl�ren;0;0;0;0;0;0;0;0;0;0
declination;Deklination;0;1;0;0;0;0;0;0;0;0
decline;R�ckgang;0;1;0;0;0;0;0;0;0;0
declining;r�ckl�ufig;0;1;0;0;0;0;0;0;0;0
decompose;zersetzen;0;0;0;0;1;0;0;0;0;0
decomposed;zerlegt;0;0;0;0;0;0;0;1;0;0
decomposition;Zersetzung;0;1;0;0;1;1;0;1;0;0
decorate;verzieren;0;0;0;0;0;0;0;0;0;0
decoration;Dekoration;0;0;0;0;0;0;0;0;0;0
decorum;Anstand;0;0;0;0;0;0;0;0;0;0
decoy;Lockvogel;0;0;0;0;0;0;0;0;1;0
decrease;verringern;0;1;0;0;0;0;0;0;0;0
decreased;verringert;0;0;0;0;0;0;0;0;0;0
decreasing;abnehmend;0;0;0;0;0;0;0;0;0;0
decree;Dekret;0;0;0;0;0;0;0;0;0;0
decrement;Dekrement;0;1;0;0;0;0;0;0;0;0
decrepit;altersschwach;0;1;0;0;0;0;0;0;0;0
decry;bem�ngeln;0;1;1;0;0;0;0;0;0;0
dedication;Widmung;1;0;0;0;0;0;0;0;0;0
deduce;ableiten;0;0;0;0;0;0;0;0;0;0
deduct;abziehen;0;1;0;0;0;0;0;0;0;0
deduction;Abzug;0;0;0;0;0;0;0;0;0;0
deed;Tat;0;0;0;0;0;0;0;0;0;1
deepen;vertiefen;0;0;0;0;0;0;0;0;0;0
deer;Hirsch;0;0;0;0;0;0;0;0;0;0
defamation;Diffamierung;0;1;0;0;1;1;0;0;0;0
defamatory;diffamierend;0;1;1;0;0;0;0;0;0;0
default;Standard;0;1;0;0;1;1;0;1;0;0
defeat;Niederlage;0;1;0;0;0;0;0;0;0;0
defeated;unterlegen;0;1;0;0;0;0;0;1;0;0
defect;Defekt;0;1;1;0;0;0;0;0;0;0
defection;Abfall;0;1;0;0;0;1;0;0;0;0
defective;fehlerhaft;0;1;0;0;1;0;0;0;0;0
defend;verteidigen;1;0;0;0;0;1;0;0;0;0
defendant;Beklagte;0;0;1;0;0;1;0;1;0;0
defended;verteidigt;1;0;0;0;0;0;0;0;0;1
defender;Verteidiger;1;0;0;0;0;0;0;0;0;1
defending;verteidigen;1;0;0;0;0;0;0;0;0;0
defense;Verteidigung;1;0;1;1;0;1;0;0;0;0
defenseless;wehrlos;0;1;0;0;0;1;0;1;0;0
defensible;vertretbar;0;0;0;0;0;0;0;0;0;0
defensive;Defensive;0;0;0;0;0;0;0;0;0;0
defer;verschieben;0;0;0;0;0;0;0;0;0;0
deference;Ehrerbietung;1;0;0;0;0;0;0;0;0;1
deferral;Stundung;0;1;0;0;0;0;0;0;0;0
deferring;Aufschub;0;0;0;0;0;0;0;0;0;0
defiance;Trotz;0;1;1;0;1;1;0;0;0;0
defiant;trotzig;0;1;1;0;0;0;0;0;0;0
deficiency;Mangel;0;1;0;0;0;0;0;0;0;0
deficit;Defizit;0;1;0;0;0;0;0;0;0;0
define;definieren;0;0;0;0;0;0;0;0;0;0
defined;definiert;0;0;0;0;0;0;0;0;0;0
definition;Definition;0;0;0;0;0;0;0;0;0;0
definitive;endg�ltig;1;0;0;0;0;0;0;0;0;1
deflate;entl�ften;0;1;1;0;0;0;0;1;0;0
deflation;Deflation;0;1;0;0;0;1;0;0;0;0
deflect;ablenken;0;0;0;0;0;0;0;0;0;0
deflection;Ablenkung;0;0;0;0;0;0;0;0;0;0
defloration;Entjungferung;0;0;0;0;0;0;0;0;0;0
deform;verformen;0;1;0;0;1;0;0;0;0;0
deformed;deformiert;0;1;0;0;1;0;0;1;0;0
deformity;Missbildung;0;1;0;0;1;1;0;1;0;0
defraud;betr�gen;0;1;1;0;1;0;0;0;0;0
defray;tragen;0;0;0;0;0;0;0;0;0;0
deft;geschickt;0;0;0;0;0;0;0;0;0;0
defunct;verstorben;0;1;0;0;0;0;0;1;0;0
defy;trotzen;0;1;1;0;0;1;0;1;1;0
degeneracy;Entartung;0;1;1;0;1;0;0;1;0;0
degenerate;entartet;0;1;0;0;0;0;0;0;0;0
degeneration;Degeneration;0;0;0;0;0;0;0;0;0;0
degradation;Erniedrigung;0;1;0;0;0;0;0;0;0;0
degrade;degradieren;0;1;0;0;1;0;0;0;0;0
degrading;erniedrigend;0;1;0;0;1;1;0;1;0;0
degree;Grad;1;0;0;0;0;0;0;0;0;0
dehydrated;dehydriert;0;0;0;0;0;0;0;0;0;0
delay;Verz�gerung;0;1;1;0;1;1;0;1;0;0
delayed;versp�tet;0;1;0;0;0;0;0;0;0;0
delectable;k�stlich;1;0;0;0;0;0;0;0;0;0
delegate;Delegierte;1;0;0;0;0;0;0;0;0;1
delegation;Delegation;0;0;0;0;0;0;0;0;0;0
deleterious;sch�dlichen;0;1;1;0;1;1;0;0;0;0
deletion;L�schung;0;1;0;0;0;0;0;0;0;0
deliberate;absichtlich;1;0;0;0;0;0;0;0;0;0
deliberation;�berlegung;0;0;0;0;0;0;0;0;0;0
deliberative;deliberative;0;0;0;0;0;0;0;0;0;0
delicacy;Leckerbissen;0;0;0;0;0;0;0;0;0;0
delicious;lecker;1;0;0;0;0;0;1;0;0;0
delight;Freude;1;0;0;1;0;0;1;0;0;0
delighted;Erfreut;1;0;0;1;0;0;1;0;1;0
delightful;wunderbar;1;0;0;1;0;0;1;0;0;1
delineate;umrei�en;0;0;0;0;0;0;0;0;0;0
delineation;Abgrenzung;0;0;0;0;0;0;0;0;0;0
delinquency;Kriminalit�t;0;1;0;0;0;0;0;0;0;0
delinquent;Delinquent;0;1;1;0;1;0;0;0;0;0
delirious;phantasierend;0;1;0;0;0;0;0;1;0;0
delirium;Delirium;0;1;0;0;1;0;0;1;0;0
deliverance;Befreiung;1;0;0;1;0;0;1;0;0;1
delivery;Lieferung;1;0;0;1;0;0;0;0;0;0
dell;dell;0;0;0;0;0;0;0;0;0;0
delta;Delta;0;0;0;0;0;0;0;0;0;0
deluge;Sintflut;0;1;0;0;0;1;0;1;1;0
delusion;Wahn;0;1;1;0;0;1;0;1;0;0
delusional;Wahn;0;1;1;0;0;1;0;0;0;0
delve;vertiefen;0;0;0;0;0;0;0;0;0;0
demand;Nachfrage;0;1;1;0;0;0;0;0;0;0
demanding;anspruchsvoll;0;1;0;0;0;0;0;0;0;0
demeanor;Benehmen;0;0;0;0;0;0;0;0;0;0
demented;verr�ckt;0;1;0;0;0;1;0;0;0;0
dementia;Demenz;0;1;0;0;0;1;0;1;0;0
demise;Ableben;0;1;0;0;0;1;0;1;0;0
democracy;Demokratie;1;0;0;0;0;0;0;0;0;0
democrat;Demokrat;0;0;0;0;0;0;0;0;0;0
demolish;abrei�en;0;1;1;0;0;0;0;1;0;0
demolition;Abriss;0;1;0;0;0;0;0;0;0;0
demon;D�mon;0;1;1;0;1;1;0;1;0;0
demonic;d�monisch;0;1;1;0;1;1;0;1;0;0
demonstrable;nachweisbar;1;0;0;0;0;0;0;0;0;0
demonstrate;zeigen;0;0;0;0;0;0;0;0;0;0
demonstrated;gezeigt;0;0;0;0;0;0;0;0;0;0
demonstrating;demonstrieren;0;0;0;0;0;0;0;0;0;0
demonstration;Demonstration;0;0;0;0;0;0;0;0;0;0
demonstrative;demonstrativ;1;0;0;0;0;0;1;1;0;0
demonstrator;Vorf�hrer;0;0;0;0;0;0;0;0;0;0
demoralized;demoralisiert;0;1;0;0;0;1;0;1;0;0
demos;Demos;0;0;0;0;0;0;0;0;0;0
den;H�hle;0;0;0;0;0;0;0;0;0;0
denial;Leugnung;0;1;0;0;0;0;0;0;0;0
denied;verweigert;0;1;0;0;0;0;0;1;0;0
denomination;Konfession;0;0;0;0;0;0;0;0;0;0
denominational;konfessionell;0;0;0;0;0;0;0;0;0;0
denominator;Nenner;0;0;0;0;0;0;0;0;0;0
denote;bezeichnen;0;0;0;0;0;0;0;0;0;0
denounce;denunzieren;0;1;1;0;1;0;0;0;0;0
dense;dicht;0;0;0;0;0;0;0;0;0;0
density;Dichte;0;0;0;0;0;0;0;0;0;0
dent;Delle;0;0;0;0;0;0;0;0;0;0
dentistry;Zahnheilkunde;0;0;0;0;0;1;0;0;0;0
denunciation;Denunziation;0;1;1;0;1;1;0;0;0;0
deny;verweigern;0;1;1;0;0;0;0;0;0;0
denying;leugnen;0;1;0;1;0;0;0;0;0;0
deodorant;Deo;0;0;0;0;0;0;0;0;0;0
depart;abfahren;0;0;0;1;0;0;0;1;0;0
departed;abgereist;0;1;0;0;0;0;0;1;0;0
department;Abteilung;0;0;0;0;0;0;0;0;0;0
departure;Abfahrt;0;1;0;0;0;0;0;1;0;0
depend;abh�ngen;0;0;0;1;0;0;0;0;0;1
dependant;abh�ngig;0;0;0;0;0;0;0;0;0;0
dependence;Abh�ngigkeit;0;1;0;0;0;1;0;1;0;0
dependency;Abh�ngigkeit;0;1;0;0;0;0;0;0;0;0
dependent;abh�ngig;1;1;0;0;0;0;0;0;0;1
depict;abbilden;0;0;0;0;0;0;0;0;0;0
depicting;Darstellung;0;0;0;0;0;0;0;0;0;0
depletion;Schwund;0;0;0;0;0;0;0;0;0;0
deplorable;beklagenswert;0;1;1;0;1;1;0;1;0;0
deplore;bedauern;0;1;1;0;1;0;0;1;0;0
deploy;einsetzen;0;0;0;0;0;0;0;0;0;0
deport;deportieren;0;1;0;0;0;1;0;1;0;0
deportation;Abschiebung;0;1;1;0;0;1;0;1;0;0
deposit;Anzahlung;0;0;0;0;0;0;0;0;0;0
depositary;Depot;0;0;0;0;0;0;0;0;0;0
deposition;Ablagerung;0;0;0;0;0;0;0;0;0;0
depository;Depot;0;0;0;0;0;0;0;0;0;1
depot;Depot;0;0;0;0;0;0;0;0;0;0
depraved;verdorben;0;1;1;1;1;1;0;1;0;0
depravity;Verderbtheit;0;1;1;0;1;0;0;0;0;0
depreciate;entwerten;0;1;1;0;1;0;0;0;0;0
depreciated;abgeschrieben;0;1;1;0;1;1;0;1;0;0
depreciation;Abschreibung;0;1;0;0;0;1;0;0;0;0
depress;niederdr�cken;0;1;0;0;0;1;0;1;0;0
depressed;deprimiert;0;1;1;0;0;1;0;1;0;0
depressing;deprimierend;0;1;0;0;1;0;0;1;0;0
depression;Depression;0;1;0;0;0;0;0;1;0;0
depressive;depressive;0;1;0;0;0;0;0;1;0;0
deprivation;Entbehrung;0;1;1;0;1;1;0;1;0;0
depth;Tiefe;1;0;0;0;0;0;0;0;0;1
deputy;Stellvertreter;0;0;0;0;0;0;0;0;0;1
derail;entgleisen lassen;0;0;0;0;0;0;0;0;0;0
deranged;in Unordnung;0;1;1;0;1;1;0;0;0;0
derelict;verlassen;0;1;0;0;0;0;0;0;0;0
derision;Spott;0;1;1;0;1;0;0;0;0;0
derivation;Ableitung;0;0;0;0;0;0;0;0;0;0
derivative;Derivat;0;0;0;0;0;0;0;0;0;0
derive;ableiten;0;0;0;0;0;0;0;0;0;0
dermal;Haut;0;0;0;0;0;0;0;0;0;0
dermatologist;Dermatologen;0;0;0;0;0;0;0;0;0;1
dermatology;Dermatologie;0;0;0;0;0;0;0;0;0;0
derogation;Abweichend;0;1;1;0;1;1;0;1;0;0
derogatory;abf�llig;0;1;1;0;1;1;0;1;0;0
descend;absteigen;0;0;0;0;0;0;0;0;0;0
descendant;Nachkomme;0;0;0;0;0;0;0;0;0;0
descendent;descendent;0;0;0;0;0;0;0;0;0;0
descending;absteigend;0;0;0;0;0;0;0;0;0;0
descent;Abstieg;0;0;0;0;0;1;0;1;0;0
describe;beschreiben;0;0;0;0;0;0;0;0;0;0
description;Beschreibung;0;0;0;0;0;0;0;0;0;0
descriptive;beschreibend;1;0;0;0;0;0;0;0;0;0
desecration;Entweihung;0;1;1;0;1;1;0;1;0;0
desert;W�ste;0;1;1;0;1;1;0;1;0;0
deserted;menschenleer;0;1;1;0;1;1;0;1;0;0
desertion;Fahnenflucht;0;1;0;0;0;0;0;0;0;0
deserve;verdienen;1;0;1;1;0;0;0;0;0;1
deserved;verdient;1;0;0;0;0;0;0;0;0;0
deserving;verdienstvoll;0;0;0;0;0;0;0;0;0;0
design;Design;0;0;0;0;0;0;0;0;0;0
designate;benennen;0;0;0;0;0;0;0;0;0;0
designation;Bezeichnung;0;0;0;0;0;0;0;0;0;1
designed;entworfen;0;0;0;0;0;0;0;0;0;0
designer;Konstrukteur;1;0;0;0;0;0;0;0;0;0
designing;Entwerfen;0;0;0;0;0;0;0;0;0;0
desirability;Erw�nschtheit;0;0;0;0;0;0;0;0;0;0
desirable;w�nschenswert;1;0;0;0;0;0;0;0;0;0
desiring;in dem Wunsch;1;0;0;0;0;0;0;0;0;0
desirous;begierig;1;0;0;0;0;0;0;0;0;0
desist;ablassen;0;1;1;0;1;0;0;0;0;0
desk;Schreibtisch;0;0;0;0;0;0;0;0;0;0
desolation;Verw�stung;0;1;0;0;0;1;0;1;0;0
despair;Verzweiflung;0;1;1;0;1;1;0;1;0;0
despairing;verzweifelt;0;1;0;0;0;1;0;1;0;0
despatch;Absendung;0;0;0;0;0;0;0;0;0;0
desperate;verzweifelt;0;1;0;0;0;0;0;0;0;0
desperation;Verzweiflung;0;0;0;0;0;0;0;0;0;0
despicable;verachtenswert;0;1;1;0;1;0;0;0;0;0
despise;verachten;0;1;1;0;1;0;0;0;0;0
despotic;despotisch;0;1;0;0;0;1;0;0;0;0
despotism;Despotismus;0;1;1;0;1;1;0;1;0;0
dessert;Dessert;0;0;0;0;0;0;0;0;0;0
destination;Reiseziel;1;0;0;1;0;1;1;1;1;0
destined;bestimmt;0;0;0;1;0;0;0;0;0;0
destiny;Schicksal;0;0;0;0;0;0;0;0;0;0
destitute;mittellos;0;1;0;0;0;1;0;1;0;0
destroyed;zerst�rt;0;1;1;0;0;1;0;1;0;0
destroyer;Zerst�rer;0;1;1;0;0;1;0;0;0;0
destroying;Zerst�rung;0;1;1;0;0;1;0;1;0;0
destruction;Zerst�rung;0;1;1;0;0;0;0;0;0;0
destructive;destruktiv;0;1;1;0;1;1;0;0;0;0
detach;trennen;0;0;0;0;0;0;0;0;0;0
detached;freistehend;0;0;0;0;0;0;0;0;0;0
detachment;Abl�sung;0;1;0;0;0;0;0;0;0;0
detail;Detail;0;0;0;0;0;0;0;0;0;0
details;Einzelheiten;0;0;0;0;0;0;0;0;0;0
detain;festhalten;0;1;0;0;0;0;0;0;0;0
detainee;H�ftling;0;1;1;1;0;1;0;1;0;0
detect;entdecken;1;0;0;0;0;0;0;0;0;0
detectable;nachweisbarer;0;0;0;0;0;0;0;0;0;0
detection;Entdeckung;1;0;0;0;0;0;0;0;0;0
detective;Detektiv;0;0;0;0;0;0;0;0;0;0
detector;Detektor;0;0;0;0;0;0;0;0;0;0
detention;Haft;0;1;0;0;0;0;0;1;0;0
deter;abschrecken;0;0;0;0;0;0;0;0;0;0
detergent;Reinigungsmittel;0;0;0;0;0;0;0;0;0;0
deteriorate;verfallen;0;1;0;0;0;1;0;1;0;0
deteriorated;verschlechtert;0;1;0;0;1;0;0;1;0;0
deterioration;Verschlechterung;0;1;1;0;1;1;0;1;0;0
determinable;bestimmbar;0;0;0;0;0;0;0;0;0;0
determinate;bestimmt;0;0;0;1;0;0;0;0;0;1
determination;Bestimmung;1;0;0;0;0;0;0;0;0;1
determined;entschlossen;1;0;0;0;0;0;0;0;0;0
detest;verabscheuen;0;1;1;0;1;0;0;0;0;0
detonate;z�nden;0;1;0;0;0;1;0;0;1;0
detonation;Explosion;0;0;1;0;0;0;0;0;0;0
detour;Umweg;0;0;0;0;0;0;0;0;0;0
detract;abziehen;0;1;1;0;0;0;0;0;0;0
detriment;Nachteil;0;1;0;0;0;0;0;0;0;0
detrimental;sch�dlich;0;1;0;0;0;0;0;0;0;0
detritus;Ger�ll;0;1;0;0;0;0;0;0;0;0
deuce;Teufel;0;0;0;0;0;0;0;0;0;0
devastate;verw�sten;0;1;1;0;0;1;0;1;0;0
devastating;verheerend;0;1;1;0;1;1;0;1;0;1
devastation;Verw�stung;0;1;1;0;0;1;0;1;1;0
develop;entwickeln;1;0;0;1;0;0;0;0;0;0
developing;Entwicklung;0;0;0;0;0;0;0;0;0;0
development;Entwicklung;0;0;0;0;0;0;0;0;0;0
deviate;abweichen;0;0;0;0;0;0;0;0;0;0
deviating;Abweichende;0;0;0;0;0;0;0;0;0;0
deviation;Abweichung;0;0;0;0;0;0;0;1;0;0
device;Ger�t;0;0;0;0;0;0;0;0;0;0
devil;Teufel;0;1;1;1;1;1;0;1;0;0
devilish;teuflisch;0;1;0;0;1;1;0;0;0;0
devious;verschlagen;0;1;0;0;0;0;0;0;0;0
devise;ersinnen;0;0;0;0;0;0;0;0;0;0
devoid;frei;0;0;0;0;0;0;0;0;0;0
devolution;�bertragung;0;1;0;0;0;0;0;0;0;0
devolve;�bergehen;0;0;0;0;0;0;0;0;0;0
devote;widmen;0;0;0;0;0;0;0;0;0;0
devotee;Anh�nger;0;0;0;0;0;0;0;0;0;0
devotional;Andachts-;1;0;0;0;0;0;0;0;0;1
devour;verschlingen;0;1;0;0;0;0;0;0;0;0
devout;fromm;1;0;0;1;0;0;1;0;0;1
dew;Tau;0;0;0;0;0;0;0;0;0;0
dexter;dexter;0;0;0;0;0;0;0;0;0;0
dexterity;Geschicklichkeit;1;0;0;0;0;0;0;0;0;0
dextrose;Traubenzucker;0;0;0;0;0;0;0;0;0;0
diabolical;teuflisch;0;1;1;0;1;1;0;0;0;0
diagnosis;Diagnose;0;1;0;1;0;1;0;0;0;1
diagnostic;diagnostisch;0;0;0;0;0;0;0;0;0;0
diagnostics;Diagnose;0;0;0;0;0;0;0;0;0;0
diagram;Diagramm;0;0;0;0;0;0;0;0;0;0
dial;w�hlen;0;0;0;0;0;0;0;0;0;0
dialect;Dialekt;0;0;0;0;0;0;0;0;0;0
